code,language,language_family,simulation_code,simulation,simulated_value,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs,real_value
nepa1254,Nepali,Indo-European,nepa1254_236,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_237,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_238,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_239,Y,0.85738,2.55034,1.82307,0.96569,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_240,Y,0.6005,2.44096,1.82307,1.22257,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_241,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_242,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_243,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_244,Y,0.66353,2.48171,1.82307,1.15954,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_245,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_246,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_247,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_248,Y,0.504,2.41309,1.82307,1.31907,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_249,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_250,Y,0.49946,2.55605,1.82307,1.32361,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_251,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_252,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_253,Y,0.504,2.41309,1.82307,1.31907,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_254,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_255,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_256,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_257,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_258,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_259,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_260,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_261,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_262,Y,0.62468,2.53377,1.82307,1.19839,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_263,Y,0.66353,2.39081,1.82307,1.15954,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_264,Y,0.66353,2.48171,1.82307,1.15954,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_265,Y,0.49946,2.55605,1.82307,1.32361,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_266,Y,0.49946,2.55605,1.82307,1.32361,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_267,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_268,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_269,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_270,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_271,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_272,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_273,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_274,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_275,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_276,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_277,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_278,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_279,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_280,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_281,Y,0.66353,2.39081,1.82307,1.15954,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_282,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_283,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_284,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_285,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_286,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_287,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_288,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_289,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_290,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_291,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_292,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_293,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_294,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_295,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_296,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_297,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_298,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_299,Y,0.66353,2.48171,1.82307,1.15954,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_300,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_301,Y,0.6005,2.44096,1.82307,1.22257,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_302,Y,0.84535,2.39081,1.82307,0.97772,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_303,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_304,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_305,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_306,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_307,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_308,Y,0.659,2.53377,1.82307,1.16407,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_309,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_310,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_311,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_312,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_313,Y,0.49946,2.55605,1.82307,1.32361,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_314,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_315,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_316,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_317,Y,0.66353,2.48171,1.82307,1.15954,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_318,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_319,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_320,Y,0.66353,2.39081,1.82307,1.15954,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_321,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_322,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_323,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_324,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_325,Y,0.659,2.53377,1.82307,1.16407,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_326,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_327,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_328,Y,0.78232,2.44096,1.82307,1.04075,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_329,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_330,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_331,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_332,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_333,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_334,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_335,Y,0.53377,2.53377,1.82307,1.2893,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_336,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_337,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_338,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_339,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_340,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_341,Y,0.78232,2.44096,1.82307,1.04075,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_342,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_343,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_344,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_345,Y,0.75444,2.39081,1.82307,1.06863,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_346,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_347,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_348,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_349,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_350,Y,0.49946,2.55605,1.82307,1.32361,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_351,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_352,Y,0.53377,2.53377,1.82307,1.2893,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_353,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_354,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_355,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_356,Y,0.62468,2.53377,1.82307,1.19839,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_357,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_358,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_359,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_360,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_361,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_362,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_363,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_364,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_365,Y,0.84535,2.39081,1.82307,0.97772,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_366,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_367,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_368,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_369,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_370,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_371,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_372,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_373,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_374,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_375,Y,0.6005,2.44096,1.82307,1.22257,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_376,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_377,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_378,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_379,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_380,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_381,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_382,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_383,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_384,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_385,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_386,Y,0.84535,2.39081,1.82307,0.97772,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_387,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_388,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_389,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_390,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_391,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_392,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_393,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_394,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_395,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_396,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_397,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_398,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_399,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_400,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_401,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_402,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_403,Y,0.62468,2.53377,1.82307,1.19839,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_404,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_405,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_406,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_407,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_408,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_409,Y,0.53377,2.53377,1.82307,1.2893,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_410,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_411,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_412,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_413,Y,0.6005,2.44096,1.82307,1.22257,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_414,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_415,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_416,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_417,Y,0.504,2.41309,1.82307,1.31907,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_418,Y,0.6005,2.44096,1.82307,1.22257,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_419,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_420,Y,0.62468,2.53377,1.82307,1.19839,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_421,Y,0.84535,2.48171,1.82307,0.97772,6,4,11,1.0958
nepa1254,Nepali,Indo-European,nepa1254_422,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_423,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_424,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_425,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_426,Y,0.62468,2.53377,1.82307,1.19839,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_427,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_428,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_429,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_430,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_431,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_432,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_433,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_434,Y,0.78232,2.44096,1.82307,1.04075,6,4,12,1.0958
nepa1254,Nepali,Indo-European,nepa1254_435,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_436,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_437,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_438,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_439,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_440,Y,0.59491,2.504,1.82307,1.22816,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_441,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_442,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_443,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_444,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_445,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_446,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_447,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_448,Y,0.69141,2.44096,1.82307,1.13166,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_449,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_450,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_451,Y,0.62468,2.53377,1.82307,1.19839,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_452,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_453,Y,0.28143,2.48553,1.82307,1.54164,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_454,Y,0.34446,2.52628,1.82307,1.47861,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_455,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_456,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_457,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_458,Y,0.44096,2.46324,1.82307,1.38211,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_459,Y,0.75444,2.39081,1.82307,1.06863,6,4,13,1.0958
nepa1254,Nepali,Indo-European,nepa1254_460,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_461,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_462,Y,0.6005,2.44096,1.82307,1.22257,6,4,14,1.0958
nepa1254,Nepali,Indo-European,nepa1254_463,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_464,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_465,Y,0.41309,2.504,1.82307,1.40998,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_466,Y,0.504,2.41309,1.82307,1.31907,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_467,Y,0.49946,2.55605,1.82307,1.32361,6,4,16,1.0958
nepa1254,Nepali,Indo-European,nepa1254_468,Y,0.53187,2.46324,1.82307,1.2912,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_469,Y,0.504,2.504,1.82307,1.31907,6,4,15,1.0958
nepa1254,Nepali,Indo-European,nepa1254_470,Y,0.37424,2.55605,1.82307,1.44883,6,4,17,1.0958
nepa1254,Nepali,Indo-European,nepa1254_471,Y,0.25356,2.52628,1.82307,1.56951,6,4,18,1.0958
nepa1254,Nepali,Indo-European,nepa1254_472,Y,0.659,2.53377,1.82307,1.16407,6,4,14,1.0958
