language,language_family,code,simulation_code,simulation,mutual_information,entropy_gn,entropy_gn1,conditional_entropy,variation_gn,variation_gn1,number_of_pairs
Dzonghka_Wang,Sino-Tibetan,wang1287,wang1287_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Jinghpaw,Sino-Tibetan,jing1260,jing1260_REAL,N,0.0,1.37878,1.0,1.0,3,6,6
Lisu,Sino-Tibetan,lisu1250a,lisu1250a_REAL,N,1.96121,2.0,2.87951,0.9183,4,6,8
Lisu,Sino-Tibetan,lisu1250b,lisu1250b_REAL,N,1.96121,2.0,2.87951,0.9183,4,6,8
Lisu,Sino-Tibetan,lisu1250c,lisu1250c_REAL,N,1.96121,2.0,2.87951,0.9183,4,6,8
Lisu,Sino-Tibetan,lisu1250d,lisu1250d_REAL,N,1.96121,2.0,2.87951,0.9183,4,6,8
Manange,Sino-Tibetan,mana1288,mana1288_REAL,N,0.9896400000000001,1.64189,2.75,1.76036,5,6,16
Prakaa,Sino-Tibetan,prak1243,prak1243_REAL,N,1.32193,1.52193,2.32193,1.0,3,6,6
Sangtam_Naga,Sino-Tibetan,sang1321,sang1321_REAL,N,1.5219299999999998,1.37878,2.52193,1.0,3,6,6
Sherpa,Sino-Tibetan,sher1255,sher1255_REAL,N,2.25163,1.95021,2.25163,-0.0,4,6,4
Suzhou,Sino-Tibetan,shan1293,shan1293_REAL,N,2.16993,1.52193,3.16993,1.0,3,6,6
Suzhou,Sino-Tibetan,suzh1234,suzh1234_REAL,N,1.9477000000000002,1.95021,2.9477,1.0,4,6,8
Dehong,Tai-Kadai,deho1238,deho1238_REAL,N,2.0,1.37878,3.0,1.0,3,6,6
Turung,Tai-Kadai,turu1249,turu1249_REAL,N,2.12193,1.95021,3.12193,1.0,4,6,8
Aché,Tupian,ache1246,ache1246_REAL,N,0.2949299999999999,1.12193,1.57839,1.28346,5,6,13
Anambé,Tupian,anam1249,anam1249_REAL,N,0.9182999999999999,2.0,1.9183,1.0,4,6,8
Araweté,Tupian,araw1273,araw1273_REAL,N,1.3122899999999997,2.65702,2.52193,1.20964,8,6,19
Avá_Canoeiro,Tupian,avac1239,avac1239_REAL,N,0.5,1.5,1.5,1.0,3,6,6
Awetí,Tupian,awet1244,awet1244_REAL,N,0.9463100000000002,1.22193,2.64644,1.70013,7,6,17
Chiriguano,Tupian,east2555,east2555_REAL,N,0.99631,1.22193,2.94644,1.95013,7,6,20
Cinta_Larga,Tupian,cint1239,cint1239_REAL,N,1.3810499999999999,2.81128,2.17095,0.7899,8,6,12
Cocama_Cocamilla,Tupian,coca1259,coca1259_REAL,N,0.47143,1.69546,1.72193,1.2505,5,6,12
Emerillon,Tupian,emer1243,emer1243_REAL,N,2.20044,2.16198,2.0,-0.20044,5,6,3
Guajá,Tupian,guaj1256,guaj1256_REAL,N,1.3366799999999999,2.96596,2.72193,1.38525,9,6,20
Guarayu,Tupian,guar1292,guar1292_REAL,N,1.7413200000000002,2.52164,2.88418,1.14286,6,6,13
Jurúna,Tupian,juru1256,juru1256_REAL,N,1.38035,2.68872,2.37095,0.9906,7,6,14
Kaiwá,Tupian,kaiw1246,kaiw1246_REAL,N,1.5219299999999998,2.80735,2.52193,1.0,7,6,14
Kamayurá,Tupian,kama1373,kama1373_REAL,N,0.9588999999999999,1.22193,2.72193,1.76303,7,6,17
Karitiana,Tupian,kari1311,kari1311_REAL,N,2.14757,2.37878,2.84022,0.69265,6,6,12
Kayabí,Tupian,kaya1329,kaya1329_REAL,N,0.9255599999999997,1.22193,2.52193,1.59637,7,6,16
Mbyá_Guaraní,Tupian,mbya1239,mbya1239_REAL,N,-0.06679000000000013,-0.0,2.62193,2.68872,1,6,7
Mundurukú,Tupian,mund1330,mund1330_REAL,N,1.5488600000000001,3.01248,2.58496,1.0361,11,6,23
Paraguayan_Guaraní,Tupian,para1311,para1311_REAL,N,1.01952,2.51109,2.32193,1.30241,10,6,24
Parakanã,Tupian,para1312,para1312_REAL,N,2.82928,2.12809,2.52193,-0.30735,6,6,6
Pauserna,Tupian,paus1244,paus1244_REAL,N,0.69258,2.46709,2.12193,1.42935,6,6,17
Proto_Tupi_Guarani,Tupian,tupi1276,tupi1276_REAL,N,1.5219299999999998,2.5,2.52193,1.0,6,6,12
Sateré_Mawé,Tupian,sate1243,sate1243_REAL,N,1.1280599999999998,2.1494,1.9183,0.79024,5,6,10
Sirionó,Tupian,siri1273,siri1273_REAL,N,1.2724799999999998,1.99108,1.97095,0.69847,6,6,8
Suruí,Tupian,suru1262,suru1262_REAL,N,0.3745799999999999,1.12193,1.97095,1.59637,5,6,12
Tapirapé,Tupian,tapi1254,tapi1254_REAL,N,1.72193,2.5,2.72193,1.0,6,6,12
Tembé,Tupian,temb1276,temb1276_REAL,N,1.5219299999999998,2.23593,2.52193,1.0,5,6,10
Tenharim,Tupian,tenh1241,tenh1241_REAL,N,1.2305699999999997,1.94644,2.52193,1.29136,5,6,12
Tocantins_Asurini,Tupian,toca1235,toca1235_REAL,N,1.9150399999999999,2.78064,2.57095,0.65591,9,6,16
Tupinambá,Tupian,tupi1273,tupi1273_REAL,N,1.1345,2.32193,1.90564,0.77114,6,6,11
Tupí,Tupian,tupi1274,tupi1274_REAL,N,0.37216000000000027,2.52161,2.24644,1.87428,8,6,25
Wayampi,Tupian,waya1270,waya1270_REAL,N,1.22852,2.6416,1.97095,0.74243,7,6,12
Kazakh,Turkic,kaza1248,kaza1248_REAL,N,1.5219299999999998,1.9183,2.52193,1.0,4,6,8
Kumyk,Turkic,kumy1244,kumy1244_REAL,N,0.79223,1.12193,1.72193,0.9297,5,6,10
Nogai,Turkic,noga1249,noga1249_REAL,N,0.8588999999999998,1.12193,2.12193,1.26303,5,6,11
North_Azerbaijani,Turkic,nort2697,nort2697_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Turkish,Turkic,nucl1301,nucl1301_REAL,N,0.9255599999999997,1.02193,2.52193,1.59637,4,6,10
ErzyaMordvin,Uralic,erzy1239,erzy1239_REAL,N,0.83206,1.12193,1.96096,1.1289,5,6,11
Estonian,Uralic,esto1258,esto1258_REAL,N,-0.3297,-0.0,0.92193,1.25163,1,6,3
Finnish,Uralic,finn1318,finn1318_REAL,N,-0.3297,-0.0,0.92193,1.25163,1,6,3
ForestEnets,Uralic,fore1265,fore1265_REAL,N,0.8588999999999998,1.17193,2.12193,1.26303,6,6,13
HillMari,Uralic,west2392,west2392_REAL,N,0.9463100000000002,1.12193,2.64644,1.70013,5,6,13
Hungarian,Uralic,hung1274,hung1274_REAL,N,0.6589,1.12193,0.92193,0.26303,5,6,9
Ingrian,Uralic,ingr1248,ingr1248_REAL,N,0.8588999999999998,0.92193,2.12193,1.26303,3,6,7
KazymKhanty,Uralic,nort2672,nort2672_REAL,N,1.38794,1.65678,3.12193,1.73399,7,6,16
Kazym_Berezover_Suryskarer_Khanty,Uralic,khan1273,khan1273_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
KomiZyrian,Uralic,komi1268,komi1268_REAL,N,-0.18819999999999992,-0.0,1.77095,1.95915,1,6,5
Livonian,Uralic,livv1244,livv1244_REAL,N,-0.3297,-0.0,0.92193,1.25163,1,6,3
Mansi,Uralic,mans1258,mans1258_REAL,N,0.9255599999999997,1.12193,2.52193,1.59637,5,6,12
Mari,Uralic,east2328,east2328_REAL,N,1.1219299999999999,1.95021,2.12193,1.0,4,6,8
MeadowMari,Uralic,gras1239,gras1239_REAL,N,0.9922300000000002,1.12193,2.92193,1.9297,5,6,14
MokshaMordvin,Uralic,moks1248,moks1248_REAL,N,0.9463100000000002,1.12193,2.64644,1.70013,5,6,13
Nganasan,Uralic,ngan1291,ngan1291_REAL,N,0.9922300000000002,1.02193,2.92193,1.9297,4,6,12
Northern_Sami,Uralic,nort2671,nort2671_REAL,N,2.6589,3.12193,2.92193,0.26303,10,6,14
Selkup,Uralic,selk1253,selk1253_REAL,N,0.72193,2.0,1.72193,1.0,4,6,8
SkoltSaami,Uralic,skol1241,skol1241_REAL,N,-0.06303000000000036,-0.0,2.52193,2.58496,1,6,7
SosvaMansi,Uralic,nort2677,nort2677_REAL,N,0.83206,1.12193,1.96096,1.1289,5,6,11
SouthSaami,Uralic,sout2674,sout2674_REAL,N,0.28396,0.569,2.52193,2.23797,3,6,11
TundraNenets,Uralic,nene1249,nene1249_REAL,N,1.02556,1.02193,3.12193,2.09637,4,6,13
Udmurt,Uralic,udmu1245,udmu1245_REAL,N,0.6589,1.12193,0.92193,0.26303,5,6,9
Veps,Uralic,veps1250,veps1250_REAL,N,0.017290000000000028,0.569,0.92193,0.90464,3,6,7
Arizona_Yaqui,Uto-Aztecan,yaqu1251a,yaqu1251a_REAL,N,-0.0817,-0.0,0.9183,1.0,1,6,2
Aztec,Uto-Aztecan,clas1250,clas1250_REAL,N,0.72193,1.0,1.72193,1.0,2,6,4
Bannock,Uto-Aztecan,bann1248,bann1248_REAL,N,0.97095,1.95021,1.97095,1.0,4,6,8
Cahuilla,Uto-Aztecan,cahu1264,cahu1264_REAL,N,1.9170900000000002,2.17356,2.9477,1.03061,7,6,16
Chemehuevi,Uto-Aztecan,chem1251,chem1251_REAL,N,2.1957,1.22105,1.58496,-0.61074,3,6,4
Colorado_Ute,Uto-Aztecan,utee1244a,utee1244a_REAL,N,1.25163,1.95021,2.25163,1.0,4,6,8
Comanche,Uto-Aztecan,coma1245,coma1245_REAL,N,0.7245100000000002,2.5,2.24644,1.52193,7,6,20
Cora,Uto-Aztecan,elna1235,elna1235_REAL,N,0.5849599999999999,1.52193,1.58496,1.0,3,6,6
Cupeño,Uto-Aztecan,cupe1243,cupe1243_REAL,N,1.85,2.375,2.92193,1.07193,8,6,18
Eudeve,Uto-Aztecan,eude1234,eude1234_REAL,N,0.0,2.0,1.0,1.0,4,6,8
Gabrielino,Uto-Aztecan,tong1329,tong1329_REAL,N,0.63279,1.60494,2.04644,1.41365,4,6,11
Guarijio,Uto-Aztecan,huar1255,huar1255_REAL,N,1.80735,1.95021,2.80735,1.0,4,6,8
Highland_Puebla_Nahuatl,Uto-Aztecan,high1278,high1278_REAL,N,2.32193,0.92193,1.0,-1.32193,3,6,4
Hopi,Uto-Aztecan,hopi1249,hopi1249_REAL,N,1.25,1.90564,2.25,1.0,4,6,8
Huastec_Nahuatl,Uto-Aztecan,huas1257,huas1257_REAL,N,0.72193,-0.0,0.72193,-0.0,1,6,1
Huichol,Uto-Aztecan,huic1243,huic1243_REAL,N,0.5849599999999999,-0.0,1.58496,1.0,1,6,2
Kawaiisu,Uto-Aztecan,kawa1283,kawa1283_REAL,N,0.9219299999999999,1.95021,1.92193,1.0,4,6,8
Lower_Pima_Pima_Bajo,Uto-Aztecan,pima1248,pima1248_REAL,N,1.1280899999999998,-0.0,2.12809,1.0,1,6,2
Luiseńo,Uto-Aztecan,luis1253,luis1253_REAL,N,2.2,2.375,2.92193,0.72193,8,6,13
Mayo,Uto-Aztecan,mayo1264,mayo1264_REAL,N,0.72193,1.5,1.72193,1.0,3,6,6
Mono,Uto-Aztecan,mono1275,mono1275_REAL,N,1.2464400000000002,1.95021,2.24644,1.0,4,6,8
Northern_Paiute,Uto-Aztecan,nort2954,nort2954_REAL,N,1.25163,1.52193,2.25163,1.0,3,6,6
Northern_Tepehuan,Uto-Aztecan,nort2959,nort2959_REAL,N,1.52164,1.0,2.52164,1.0,2,6,4
North_Northern_Paiute,Uto-Aztecan,nort1551,nort1551_REAL,N,1.5219299999999998,1.95021,2.52193,1.0,4,6,8
Opata,Uto-Aztecan,opat1246,opat1246_REAL,N,0.99631,1.12193,2.94644,1.95013,5,6,15
Serrano,Uto-Aztecan,serr1255,serr1255_REAL,N,1.97125,3.05881,3.10188,1.13063,10,6,25
Shoshoni,Uto-Aztecan,shos1248,shos1248_REAL,N,1.25,1.95021,2.25,1.0,4,6,8
Southeastern_Tepehuano,Uto-Aztecan,sout2976,sout2976_REAL,N,0.7387800000000002,0.74758,3.0,2.26122,3,6,12
Southern_Paiute,Uto-Aztecan,sout2969,sout2969_REAL,N,1.0239299999999998,1.90689,2.12193,1.098,5,6,11
Southern_Tepehuan,Uto-Aztecan,sout2975,sout2975_REAL,N,1.1280899999999998,0.98523,2.12809,1.0,2,6,4
Southern_Ute,Uto-Aztecan,utee1244,utee1244_REAL,N,2.12193,0.9183,3.12193,1.0,2,6,4
Tarahumara,Uto-Aztecan,cent2131,cent2131_REAL,N,1.52088,2.11401,2.875,1.35412,8,6,17
Tohono_O_odham,Uto-Aztecan,toho1245,toho1245_REAL,N,1.32193,-0.0,2.32193,1.0,1,6,2
Tubar,Uto-Aztecan,tuba1279,tuba1279_REAL,N,0.9183,1.52193,0.9183,-0.0,3,6,3
Tübatülabal,Uto-Aztecan,tuba1278,tuba1278_REAL,N,0.9219299999999999,0.9183,1.92193,1.0,2,6,4
Tümpisha_Shoshoni,Uto-Aztecan,pana1305,pana1305_REAL,N,0.8924699999999999,1.8495,2.52193,1.62946,6,6,16
White_Mesa_Ute,Uto-Aztecan,utee1244b,utee1244b_REAL,N,0.9183,-0.0,0.9183,-0.0,1,6,1
Yaqui,Uto-Aztecan,yaqu1251,yaqu1251_REAL,N,1.65208,2.11808,2.0,0.34792,5,6,8
